Date,Product_Category,Revenue_EGP,Units_Sold,Price_Per_Unit,Is_Open,Is_White_Friday,Is_Weekend,Is_Thursday,Ramadan_Phase,Is_Ramadan,Is_Eid_Fitr,Is_Eid_Adha,Is_Coptic_Christmas,Is_Payday,Is_Payday_Early,Is_Payday_Late,Is_Summer,Is_Winter,Is_School_Season,Year,Month,Day,DayOfWeek,WeekOfYear
2025-08-28,Beverages,6486.878928689244,259,25,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-28,Fresh_Produce,4977.856537368706,248,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-28,Frozen_Foods,3828.611882569848,85,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-28,Snacks,5163.4806263603905,344,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-28,Household,5920.634375791913,118,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-28,Personal_Care,4834.488952510037,69,70,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,8,28,3,35
2025-08-27,Bakery,2328.8598228521964,66,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Dairy,3625.7711531845753,60,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Beverages,4689.264061976847,187,25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Fresh_Produce,3440.8947857193775,172,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Frozen_Foods,2507.0186823903605,55,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Snacks,3107.5188565755166,207,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Household,3956.3391121002364,79,50,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-27,Personal_Care,3054.447050496463,43,70,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,27,2,35
2025-08-26,Bakery,2168.4559485757263,61,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Dairy,3324.2055699518987,55,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Beverages,4039.607945198923,161,25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Fresh_Produce,3052.852489965533,152,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Frozen_Foods,2428.877924985596,53,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Snacks,3305.98003466353,220,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Household,3734.6481324452834,74,50,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-26,Personal_Care,2705.8464420939795,38,70,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,26,1,35
2025-08-25,Bakery,2596.7711793267904,74,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Dairy,4455.3697797370405,74,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Beverages,4961.164558768815,198,25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Fresh_Produce,3329.3095450318892,166,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Frozen_Foods,3347.7264658504205,74,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Snacks,3674.360996961826,244,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Household,4651.858802304883,93,50,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-25,Personal_Care,3125.2279644870364,44,70,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,8,25,0,35
2025-08-24,Bakery,2082.555910462065,59,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Dairy,3442.736745461704,57,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Beverages,4446.226114399164,177,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Fresh_Produce,3006.8125313867968,150,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Frozen_Foods,2573.090223991567,57,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Snacks,3749.608065748156,249,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Household,4201.705715609985,84,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-24,Personal_Care,3107.8061032281103,44,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,24,6,34
2025-08-23,Bakery,2711.054357819289,77,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Dairy,3681.3266168630316,61,60,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Beverages,5311.822156940837,212,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Fresh_Produce,4111.0743859527265,205,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Frozen_Foods,2928.037494504906,65,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Snacks,5338.0209335732625,355,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Household,3550.666313513542,71,50,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-23,Personal_Care,3344.123248531491,47,70,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,23,5,34
2025-08-21,Bakery,2520.47885670219,72,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Dairy,4069.127975572827,67,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Beverages,5444.353697415966,217,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Fresh_Produce,4168.128162080325,208,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Frozen_Foods,3745.721173091968,83,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Snacks,4889.911085739347,325,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Household,4666.571375399905,93,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-21,Personal_Care,3284.7619472518686,46,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,21,3,34
2025-08-20,Bakery,3561.3630068641173,101,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Dairy,5670.456602475555,94,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Beverages,6323.463494232759,252,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Fresh_Produce,4376.945983367324,218,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Frozen_Foods,3696.0328707800086,82,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Snacks,5440.319793748353,362,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Household,6327.033252414467,126,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-20,Personal_Care,4205.736471550241,60,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,20,2,34
2025-08-19,Bakery,2485.88425989272,71,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Dairy,4121.193892441932,68,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Beverages,4207.827354792978,168,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Fresh_Produce,3741.554567878133,187,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Frozen_Foods,3570.1732562688544,79,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Snacks,4545.4319204944495,303,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Household,5021.808434132806,100,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-19,Personal_Care,3973.19555201942,56,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,19,1,34
2025-08-18,Bakery,3458.420801163369,98,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Dairy,6056.157839589392,100,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Beverages,5623.525632359961,224,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Fresh_Produce,5490.851137339224,274,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Frozen_Foods,3869.378520031488,85,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Snacks,4764.678582616431,317,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Household,5740.406411622046,114,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-18,Personal_Care,4069.8508783443617,58,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,18,0,34
2025-08-17,Bakery,3006.5330853979185,85,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Dairy,5280.897925425513,88,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Beverages,5307.070470693258,212,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Fresh_Produce,4695.075673151787,234,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Frozen_Foods,4144.089608853635,92,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Snacks,5092.930750442215,339,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Household,6145.581617020973,122,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-17,Personal_Care,4147.9551788973,59,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,17,6,33
2025-08-16,Bakery,4465.057967012796,127,35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Dairy,6450.271708896303,107,60,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Beverages,8293.423326149381,331,25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Fresh_Produce,6978.098170721346,348,20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Frozen_Foods,3821.6238346578552,84,45,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Snacks,7218.649794872354,481,15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Household,7478.75840939352,149,50,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-16,Personal_Care,5633.574522351183,80,70,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,16,5,33
2025-08-14,Bakery,3143.4370075226448,89,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Dairy,5899.329835777322,98,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Beverages,5983.710548132761,239,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Fresh_Produce,5195.671548372639,259,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Frozen_Foods,3410.490267082166,75,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Snacks,4456.8633446902495,297,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Household,5176.777028259359,103,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-14,Personal_Care,4203.571657709667,60,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,14,3,33
2025-08-13,Bakery,2802.1916749608836,80,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Dairy,4724.4817647786,78,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Beverages,4869.832729111396,194,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Fresh_Produce,4317.07190845727,215,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Frozen_Foods,3076.903901822848,68,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Snacks,5224.623618592605,348,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Household,5946.481179146182,118,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-13,Personal_Care,4130.967865978244,59,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,13,2,33
2025-08-12,Bakery,2114.551118233412,60,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Dairy,4438.268493466242,73,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Beverages,5129.643619054001,205,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Fresh_Produce,3204.337061110191,160,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Frozen_Foods,2888.1513903148943,64,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Snacks,3740.635980157756,249,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Household,4503.77971703698,90,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-12,Personal_Care,3527.059532556084,50,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,12,1,33
2025-08-11,Bakery,2178.5987393180444,62,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Dairy,3362.2165492012496,56,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Beverages,4451.172104619054,178,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Fresh_Produce,3024.9022868321003,151,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Frozen_Foods,2729.8893721230797,60,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Snacks,3486.2018554275796,232,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Household,4568.279124189062,91,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-11,Personal_Care,3743.2096113371413,53,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,11,0,33
2025-08-10,Bakery,2787.7961725552227,79,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Dairy,3723.1297061308896,62,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Beverages,4377.055897136944,175,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Fresh_Produce,3994.5277059809064,199,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Frozen_Foods,2691.865459013403,59,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Snacks,4357.335820248802,290,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Household,4939.03541782979,98,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-10,Personal_Care,3352.6262027617518,47,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,10,6,32
2025-08-09,Bakery,2475.2142219372386,70,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Dairy,4621.0960234643635,77,60,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Beverages,5497.911294964897,219,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Fresh_Produce,3642.779991807772,182,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Frozen_Foods,2968.447925286547,65,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Snacks,4562.885940442474,304,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Household,3711.229980499374,74,50,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-09,Personal_Care,3548.2633398829635,50,70,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,9,5,32
2025-08-07,Bakery,2334.6362921232253,66,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Dairy,3958.8272512716976,65,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Beverages,4768.53577039683,190,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Fresh_Produce,3869.7541061501106,193,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Frozen_Foods,2847.3514036096017,63,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Snacks,4300.641746220704,286,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Household,4771.262203393602,95,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-07,Personal_Care,3948.1699867665825,56,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025,8,7,3,32
2025-08-06,Bakery,2762.769819717351,78,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Dairy,5346.748629937803,89,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Beverages,4931.111948509798,197,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Fresh_Produce,4313.348958159232,215,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Frozen_Foods,3808.2191130708215,84,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Snacks,3841.1958415799213,256,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Household,5262.241635574597,105,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-06,Personal_Care,3480.026389892309,49,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2025,8,6,2,32
2025-08-05,Bakery,2841.7363884691504,81,35,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Dairy,4659.210361875679,77,60,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Beverages,5339.240225145951,213,25,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Fresh_Produce,3283.4806968700777,164,20,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Frozen_Foods,2969.328230300321,65,45,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Snacks,4862.699427104225,324,15,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Household,4268.09262118485,85,50,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-05,Personal_Care,3612.0937320284843,51,70,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,5,1,32
2025-08-04,Bakery,2368.5867544908892,67,35,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Dairy,3797.9462605127837,63,60,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Beverages,5092.1939856819245,203,25,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Fresh_Produce,3533.794844468859,176,20,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Frozen_Foods,3271.082137422997,72,45,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Snacks,4374.970353723417,291,15,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Household,5309.310849918865,106,50,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-04,Personal_Care,3722.323243994582,53,70,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,4,0,32
2025-08-03,Bakery,3308.8781937485614,94,35,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Dairy,4236.375746379908,70,60,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Beverages,5144.102649750001,205,25,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Fresh_Produce,4239.235365080429,211,20,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Frozen_Foods,3644.6556906049686,80,45,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Snacks,4208.472210927993,280,15,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Household,5961.954662804551,119,50,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-03,Personal_Care,4073.711358703449,58,70,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,3,6,31
2025-08-02,Bakery,2901.4095883660584,82,35,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Dairy,5335.703408308964,88,60,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Beverages,5893.127016192065,235,25,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Fresh_Produce,3959.191458636515,197,20,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Frozen_Foods,2781.2182242916324,61,45,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Snacks,4812.592996230794,320,15,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Household,5438.066631910683,108,50,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-08-02,Personal_Care,4513.129275476399,64,70,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2025,8,2,5,31
2025-07-31,Bakery,2730.367459278269,78,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Dairy,4557.028461016843,75,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Beverages,6297.924382794767,251,25,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Fresh_Produce,4314.54056376012,215,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Frozen_Foods,3547.988769937997,78,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Snacks,5436.860189493069,362,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Household,5796.139655551094,115,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-31,Personal_Care,4201.774607959049,60,70,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2025,7,31,3,31
2025-07-30,Bakery,3075.1604644395725,87,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Dairy,5241.758914910829,87,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Beverages,5531.166391929752,221,25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Fresh_Produce,3576.599087150083,178,20,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Frozen_Foods,2924.800364394177,64,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Snacks,4412.6892456645455,294,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Household,5109.203809676051,102,50,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-30,Personal_Care,4459.210411661642,63,70,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,30,2,31
2025-07-29,Bakery,2507.3510308014766,71,35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,29,1,31
2025-07-29,Dairy,4073.7359061251896,67,60,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2025,7,29,1,31
